"bush_02022005" "bush_02032001" "bush_03022003" "bush_20012004" "bush_23012007" "bush_24092001" "bush_28012003" "bush_28012008" "bush_31012008" "obama_08092011" "obama_09092009" "obama_12012016" "obama_12022013" "obama_20012015" "obama_24012012" "obama_24022009" "obama_25012011" "obama_27012010" "obama_28012014"
"depression" 0 0 0 0 0 0 0 0 0 0 0.0169061707523246 0.0151469251741896 0 0 0.0258064516129032 0.0152392563242914 0 0.0373878364905284 0
"desk" 0 0 0 0 0.0178380306814128 0 0 0.0171909919202338 0 0 0 0 0 0.0139392249790912 0.0129032258064516 0 0.01308386759126 0.0249252243270189 0.0131734949282045
"despite" 0 0 0.0184774575018477 0 0.0178380306814128 0 0.0183150183150183 0 0 0 0.0169061707523246 0.0151469251741896 0 0 0 0 0 0.0373878364905284 0
"determination" 0 0 0 0.0190005700171005 0.0178380306814128 0 0 0.0171909919202338 0 0 0 0 0.0132573246718812 0.0139392249790912 0 0.0152392563242914 0 0.0249252243270189 0
"determine" 0 0 0.0369549150036955 0 0 0 0.0366300366300366 0.0343819838404676 0.0186393289841566 0 0 0 0 0 0 0.0152392563242914 0 0 0
"discretionary" 0.019466614755694 0.0227531285551763 0.0184774575018477 0.0190005700171005 0 0 0.0183150183150183 0 0.0186393289841566 0 0 0 0 0 0 0 0.01308386759126 0.0124626121635095 0
"dominate" 0 0 0.0554323725055432 0.0190005700171005 0.0178380306814128 0 0.0549450549450549 0 0 0 0 0 0 0 0 0 0 0 0
"doubled" 0 0.0227531285551763 0 0.0190005700171005 0 0 0 0.0171909919202338 0 0 0.0169061707523246 0 0.0132573246718812 0.0139392249790912 0.0129032258064516 0 0 0 0.0131734949282045
"dropped" 0 0 0.0184774575018477 0 0.0178380306814128 0 0.0183150183150183 0 0.0186393289841566 0 0.0169061707523246 0 0 0 0 0 0.01308386759126 0.0124626121635095 0.0131734949282045
"e" 0 0 0 0 0 0 0 0.0171909919202338 0 0.0452181777074384 0.0169061707523246 0 0 0 0.0258064516129032 0.0304785126485827 0 0 0
"earlier" 0.019466614755694 0.0227531285551763 0 0 0 0 0 0 0 0 0 0.0151469251741896 0.0132573246718812 0 0.0129032258064516 0 0.01308386759126 0.0124626121635095 0.0131734949282045
"efficient" 0 0 0 0 0 0 0 0.0171909919202338 0 0 0.0169061707523246 0 0.0132573246718812 0 0.0129032258064516 0.0304785126485827 0.01308386759126 0.0124626121635095 0
"ending" 0.019466614755694 0 0 0 0 0 0 0.0171909919202338 0 0 0 0 0 0.0278784499581823 0.0129032258064516 0.0152392563242914 0 0.0124626121635095 0.0131734949282045
"exchange" 0 0 0 0 0 0 0 0 0 0 0.118343195266272 0 0 0 0.0129032258064516 0 0 0 0
"expire" 0 0 0 0.0570017100513015 0 0 0 0.0343819838404676 0.0186393289841566 0.0226090888537192 0 0 0 0 0 0 0 0 0.0131734949282045
"extremism" 0 0 0 0 0.0178380306814128 0.032478077297824 0 0.0343819838404676 0 0 0 0 0 0.0139392249790912 0 0.0304785126485827 0 0 0.0131734949282045
"f" 0 0.0227531285551763 0 0 0 0 0 0 0 0.0452181777074384 0 0 0.0132573246718812 0 0 0 0 0.0124626121635095 0.0395204847846134
"fallen" 0 0 0 0.0190005700171005 0 0 0 0 0.0372786579683131 0 0 0 0.0132573246718812 0.0139392249790912 0 0.0152392563242914 0.01308386759126 0 0.0131734949282045
"farmers" 0 0.0227531285551763 0 0.0190005700171005 0 0 0 0.0171909919202338 0 0 0 0 0 0 0.0129032258064516 0 0.02616773518252 0.0124626121635095 0.0131734949282045
"fears" 0 0 0 0 0.0178380306814128 0.032478077297824 0 0 0.0186393289841566 0 0 0.0151469251741896 0 0.0418176749372735 0 0 0 0.0124626121635095 0
"felt" 0 0 0 0.0190005700171005 0.0178380306814128 0 0 0 0.0186393289841566 0 0 0 0 0 0.0258064516129032 0 0 0.0249252243270189 0.0131734949282045
"fields" 0 0 0 0.038001140034201 0 0 0 0 0 0 0 0.0302938503483793 0 0 0 0.0152392563242914 0.02616773518252 0 0.0131734949282045
"final" 0 0 0.0184774575018477 0 0 0 0.0183150183150183 0 0 0 0 0.0605877006967586 0 0 0.0129032258064516 0 0.01308386759126 0 0
"fixing" 0.019466614755694 0 0 0 0 0 0 0 0 0.0226090888537192 0 0.0151469251741896 0.0132573246718812 0 0 0 0.01308386759126 0.0249252243270189 0.0131734949282045
"gentlemen" 0.019466614755694 0 0.0184774575018477 0 0.0535140920442383 0.032478077297824 0.0183150183150183 0.0171909919202338 0 0 0 0 0 0 0 0 0 0 0
"goals" 0 0.0455062571103527 0 0.0190005700171005 0.0178380306814128 0 0 0.0171909919202338 0 0 0.0169061707523246 0.0151469251741896 0 0.0139392249790912 0 0 0 0 0
"guantanamo" 0 0 0 0 0 0 0 0 0 0 0 0.0302938503483793 0 0.0139392249790912 0 0.0457177689728741 0 0 0.0263469898564089
"guarantee" 0.019466614755694 0 0 0 0 0 0 0.0171909919202338 0 0 0 0.0151469251741896 0.0265146493437624 0.0278784499581823 0.0129032258064516 0 0 0 0
"hide" 0 0 0.0369549150036955 0.0190005700171005 0 0.0649561545956479 0.0366300366300366 0 0 0 0 0 0 0 0 0.0152392563242914 0 0 0
"however" 0.038933229511388 0 0.0184774575018477 0.038001140034201 0 0.032478077297824 0.0183150183150183 0 0.0186393289841566 0 0 0 0 0 0 0 0 0 0
"ideology" 0 0 0.0184774575018477 0 0.0356760613628255 0 0.0183150183150183 0 0.0186393289841566 0 0.0169061707523246 0.0151469251741896 0 0.0139392249790912 0 0 0 0 0
"ignore" 0 0 0.0184774575018477 0.0190005700171005 0.0178380306814128 0 0.0183150183150183 0.0171909919202338 0 0 0 0 0 0 0 0.0304785126485827 0 0.0124626121635095 0
"immediate" 0 0 0.0184774575018477 0 0.0178380306814128 0 0.0183150183150183 0 0.0186393289841566 0.0226090888537192 0 0 0 0.0139392249790912 0.0129032258064516 0.0152392563242914 0 0 0
"improving" 0 0 0.0369549150036955 0.0190005700171005 0 0 0.0366300366300366 0 0 0 0.0169061707523246 0 0.0132573246718812 0.0139392249790912 0 0 0 0 0
"incomes" 0 0.0227531285551763 0 0 0 0 0 0 0 0 0 0 0.0265146493437624 0.0139392249790912 0.0258064516129032 0 0 0.0249252243270189 0
"intentions" 0 0 0.0184774575018477 0 0.0178380306814128 0 0.0183150183150183 0.0343819838404676 0.0186393289841566 0 0 0.0151469251741896 0 0 0 0.0152392563242914 0 0 0
"investing" 0 0 0 0 0.0178380306814128 0 0 0.0171909919202338 0 0 0 0 0.0132573246718812 0.0139392249790912 0.0129032258064516 0 0.02616773518252 0 0.0131734949282045
"iranian" 0.038933229511388 0 0.0184774575018477 0 0 0 0.0183150183150183 0.0171909919202338 0.0372786579683131 0 0 0 0 0 0 0 0.01308386759126 0 0
"ladies" 0.019466614755694 0 0.0184774575018477 0 0.0535140920442383 0.032478077297824 0.0183150183150183 0.0171909919202338 0 0 0 0 0 0 0 0 0 0 0
"laid" 0 0 0 0 0 0 0 0.0171909919202338 0 0.0452181777074384 0 0 0 0.0139392249790912 0.0258064516129032 0.0152392563242914 0 0.0124626121635095 0
"large" 0.019466614755694 0 0 0 0.0178380306814128 0 0 0.0171909919202338 0 0 0.0338123415046492 0 0 0.0139392249790912 0 0.0152392563242914 0 0.0124626121635095 0
"liability" 0.019466614755694 0 0.0184774575018477 0 0.0178380306814128 0 0.0183150183150183 0.0171909919202338 0.0186393289841566 0 0.0169061707523246 0 0 0 0 0 0.01308386759126 0 0
"limit" 0 0 0.0184774575018477 0.038001140034201 0 0 0.0183150183150183 0 0 0 0.0169061707523246 0 0 0 0.0129032258064516 0 0.01308386759126 0.0124626121635095 0
"listen" 0.019466614755694 0 0 0.0190005700171005 0.0178380306814128 0 0 0 0 0.0226090888537192 0.0169061707523246 0.0302938503483793 0 0 0 0 0 0 0.0131734949282045
"losing" 0.019466614755694 0 0.0184774575018477 0 0 0 0.0183150183150183 0.0171909919202338 0.0186393289841566 0 0.0169061707523246 0 0 0 0.0129032258064516 0 0 0 0.0131734949282045
"main" 0.038933229511388 0 0 0 0 0 0 0 0.0186393289841566 0 0 0 0 0 0.0129032258064516 0 0.01308386759126 0.0249252243270189 0.0131734949282045
"manufacturers" 0 0 0 0.0190005700171005 0 0 0 0 0 0 0 0 0.0265146493437624 0.0139392249790912 0.0387096774193548 0 0 0 0.0131734949282045
"maybe" 0 0 0 0 0 0 0 0 0 0.0452181777074384 0 0.0454407755225689 0 0 0.0129032258064516 0.0152392563242914 0.01308386759126 0 0
"mayor" 0 0.113765642775882 0 0 0 0.0649561545956479 0 0 0 0 0 0 0 0 0 0 0 0 0.0131734949282045
"mind" 0.019466614755694 0 0 0 0.0178380306814128 0 0 0 0 0 0.0169061707523246 0 0.0132573246718812 0.0278784499581823 0 0 0 0 0.0263469898564089
"movement" 0 0 0 0 0.0356760613628255 0.0649561545956479 0 0 0.0186393289841566 0.0226090888537192 0 0 0 0.0139392249790912 0 0 0 0.0124626121635095 0
"nato" 0.019466614755694 0 0 0 0.0356760613628255 0.032478077297824 0 0.0171909919202338 0 0 0 0 0 0.0139392249790912 0 0 0.01308386759126 0 0.0131734949282045
"negotiations" 0 0 0 0.0190005700171005 0 0 0 0.0171909919202338 0 0 0 0 0.0132573246718812 0.0139392249790912 0 0 0 0.0124626121635095 0.0395204847846134
"neither" 0 0.0227531285551763 0 0 0 0 0 0.0343819838404676 0 0 0 0 0 0 0.0129032258064516 0 0 0.0249252243270189 0.0263469898564089
"night" 0 0.0227531285551763 0 0 0 0.032478077297824 0 0.0171909919202338 0 0 0 0.0151469251741896 0.0132573246718812 0.0278784499581823 0 0 0 0.0124626121635095 0
"obligations" 0 0.0227531285551763 0 0 0 0 0 0 0 0 0 0 0.0530292986875249 0 0.0129032258064516 0 0.01308386759126 0.0124626121635095 0
"offered" 0 0 0.0184774575018477 0 0 0.032478077297824 0.0183150183150183 0.0343819838404676 0.0186393289841566 0 0 0 0 0 0.0129032258064516 0 0 0 0.0131734949282045
"ordered" 0 0 0.0184774575018477 0 0 0 0.0183150183150183 0 0 0.0226090888537192 0 0 0.0265146493437624 0 0.0129032258064516 0.0152392563242914 0.01308386759126 0 0
"ours" 0 0 0 0 0.0178380306814128 0 0 0 0 0.0452181777074384 0 0.0151469251741896 0 0.0139392249790912 0.0129032258064516 0 0.02616773518252 0 0
"owner" 0 0 0 0 0 0 0 0 0 0.0226090888537192 0 0.0151469251741896 0 0.0139392249790912 0.0129032258064516 0 0.02616773518252 0.0124626121635095 0.0131734949282045
"panama" 0 0 0 0 0 0 0 0.0171909919202338 0 0.0452181777074384 0 0 0 0 0.0129032258064516 0 0.02616773518252 0.0249252243270189 0
"parent" 0.019466614755694 0.0227531285551763 0 0 0 0 0 0 0 0 0.0338123415046492 0 0 0 0 0.0304785126485827 0 0 0.0263469898564089
"paycheck" 0.019466614755694 0 0 0 0 0 0 0 0 0.0452181777074384 0 0 0.0132573246718812 0.0139392249790912 0.0129032258064516 0 0.01308386759126 0.0124626121635095 0
"pennsylvania" 0 0.0227531285551763 0.0184774575018477 0 0 0.032478077297824 0.0183150183150183 0 0 0 0.0169061707523246 0 0 0 0 0 0.01308386759126 0.0249252243270189 0
"pockets" 0 0 0 0 0 0 0 0.0171909919202338 0 0.0226090888537192 0.0169061707523246 0 0.0265146493437624 0.0139392249790912 0 0.0152392563242914 0.01308386759126 0 0
"preventive" 0 0 0.0184774575018477 0.0190005700171005 0 0 0.0183150183150183 0 0 0 0.0338123415046492 0 0 0 0 0.0152392563242914 0 0.0249252243270189 0
"prime" 0.0778664590227759 0 0.0184774575018477 0 0 0.0649561545956479 0.0183150183150183 0 0 0 0 0 0 0 0 0 0 0 0
"professionals" 0 0 0 0.0190005700171005 0 0 0 0 0.0372786579683131 0 0.0338123415046492 0 0 0 0.0129032258064516 0.0152392563242914 0.01308386759126 0 0
"promises" 0 0.0455062571103527 0 0 0.0178380306814128 0 0 0 0 0 0 0.0302938503483793 0.0265146493437624 0 0 0.0152392563242914 0 0 0
"provided" 0.038933229511388 0.0227531285551763 0 0.0190005700171005 0 0 0 0 0 0 0 0 0 0.0139392249790912 0 0.0304785126485827 0.01308386759126 0 0
"providers" 0 0 0 0 0 0 0 0 0 0 0.0169061707523246 0.0151469251741896 0 0.0139392249790912 0 0.0152392563242914 0.02616773518252 0.0249252243270189 0
"provides" 0.038933229511388 0.0227531285551763 0.0184774575018477 0 0.0356760613628255 0 0.0183150183150183 0 0 0 0 0 0 0 0 0.0152392563242914 0 0 0
"realize" 0 0 0 0 0 0 0 0.0343819838404676 0 0.0452181777074384 0.0338123415046492 0 0.0132573246718812 0 0 0 0 0.0124626121635095 0
"rebekah" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.111513799832729 0 0 0 0 0
"recent" 0 0.0227531285551763 0.0184774575018477 0 0.0178380306814128 0 0.0183150183150183 0 0.0372786579683131 0 0.0169061707523246 0 0 0 0 0 0.01308386759126 0 0
"redtape" 0 0 0 0 0 0 0 0 0 0.0452181777074384 0 0.0151469251741896 0.0132573246718812 0 0.0258064516129032 0 0.01308386759126 0 0.0131734949282045
"regions" 0.019466614755694 0 0 0 0 0.032478077297824 0 0.0171909919202338 0.0372786579683131 0 0 0.0151469251741896 0.0265146493437624 0 0 0 0 0 0
"reliable" 0.019466614755694 0 0.0184774575018477 0.038001140034201 0 0 0.0183150183150183 0.0171909919202338 0.0186393289841566 0 0 0 0 0 0 0 0.01308386759126 0 0
"response" 0 0 0 0 0.0178380306814128 0.0649561545956479 0 0 0 0 0 0.0151469251741896 0.0132573246718812 0.0278784499581823 0 0 0 0.0124626121635095 0
"retreat" 0 0 0 0 0.0356760613628255 0 0 0 0.111835973904939 0 0 0 0 0 0 0 0 0 0
"sergeant" 0.038933229511388 0 0 0 0.0356760613628255 0 0.0183150183150183 0 0.0372786579683131 0 0 0 0 0 0 0 0 0 0.0131734949282045
"serving" 0.038933229511388 0 0 0 0 0 0 0.0171909919202338 0 0 0 0 0.0132573246718812 0 0.0258064516129032 0 0.01308386759126 0 0.0131734949282045
"shown" 0.019466614755694 0.0227531285551763 0.0184774575018477 0.0570017100513015 0 0 0.0183150183150183 0 0 0 0 0 0 0 0 0 0.01308386759126 0 0
"significant" 0 0.0455062571103527 0.0184774575018477 0.0190005700171005 0 0 0.0183150183150183 0 0 0 0.0169061707523246 0.0151469251741896 0 0 0 0.0152392563242914 0 0 0
"sit" 0 0 0 0 0.0178380306814128 0 0 0 0.0186393289841566 0.0452181777074384 0 0 0 0.0139392249790912 0.0129032258064516 0 0.02616773518252 0 0
"situation" 0.019466614755694 0.0227531285551763 0 0 0.0178380306814128 0 0 0 0.0186393289841566 0 0.0169061707523246 0 0 0 0.0129032258064516 0.0152392563242914 0 0.0124626121635095 0
"slow" 0 0 0 0 0 0 0 0.0171909919202338 0 0 0.0507185122569738 0 0.0265146493437624 0.0139392249790912 0 0 0.01308386759126 0 0
"someone" 0 0 0 0.0190005700171005 0 0 0 0 0 0 0 0.0151469251741896 0 0.0139392249790912 0 0.0152392563242914 0.02616773518252 0 0.0263469898564089
"sometimes" 0 0 0.0184774575018477 0 0 0 0.0183150183150183 0 0.0186393289841566 0 0.0338123415046492 0 0 0 0.0129032258064516 0 0.01308386759126 0 0.0131734949282045
"speed" 0 0.0227531285551763 0 0 0 0 0 0 0 0.0226090888537192 0 0 0.0132573246718812 0 0.0129032258064516 0 0.01308386759126 0 0.0395204847846134
"stability" 0.019466614755694 0 0 0 0 0.0649561545956479 0 0.0171909919202338 0 0 0.0507185122569738 0 0 0 0 0.0152392563242914 0 0 0
"stood" 0.038933229511388 0 0 0 0 0 0 0.0171909919202338 0 0 0.0338123415046492 0.0151469251741896 0 0.0139392249790912 0 0 0 0 0.0131734949282045
"stories" 0 0 0 0 0 0 0 0 0 0 0.0338123415046492 0 0 0 0 0.0152392563242914 0.01308386759126 0.0498504486540379 0
"strategic" 0 0.0227531285551763 0 0 0.0178380306814128 0 0 0.0171909919202338 0.0186393289841566 0 0 0 0 0 0 0 0.02616773518252 0.0249252243270189 0
"study" 0 0 0 0.0190005700171005 0.0178380306814128 0 0 0 0 0 0 0 0.0265146493437624 0 0.0129032258064516 0 0.02616773518252 0 0.0131734949282045
"sudden" 0.038933229511388 0 0.0184774575018477 0 0 0.032478077297824 0.0183150183150183 0.0171909919202338 0.0186393289841566 0 0 0 0.0132573246718812 0 0 0 0 0 0
"supplies" 0.019466614755694 0 0.0369549150036955 0.0190005700171005 0 0 0.0366300366300366 0 0 0 0 0.0151469251741896 0 0 0.0129032258064516 0 0 0 0
"surplus" 0 0.113765642775882 0 0 0 0 0 0.0171909919202338 0 0 0 0 0 0 0 0.0152392563242914 0 0.0124626121635095 0
"surveillance" 0 0 0.0184774575018477 0 0 0 0.0183150183150183 0 0.0372786579683131 0 0 0 0 0.0278784499581823 0 0 0 0 0.0263469898564089
"sustain" 0.038933229511388 0 0 0 0 0 0 0.0171909919202338 0 0.0226090888537192 0 0 0 0 0 0.0152392563242914 0.01308386759126 0.0124626121635095 0.0131734949282045
"team" 0 0 0 0.0190005700171005 0.0178380306814128 0 0 0.0171909919202338 0 0 0 0 0 0 0.0258064516129032 0.0152392563242914 0 0 0.0263469898564089
"temporary" 0.019466614755694 0 0 0 0.0178380306814128 0 0 0 0.0745573159366263 0.0226090888537192 0 0 0 0 0.0129032258064516 0 0 0 0
"though" 0 0.0227531285551763 0 0 0 0 0 0 0.0186393289841566 0 0 0 0.0132573246718812 0 0 0.0304785126485827 0 0.0373878364905284 0
"tired" 0 0.0227531285551763 0 0 0 0 0 0.0171909919202338 0 0 0 0 0.0265146493437624 0.0139392249790912 0 0 0 0.0249252243270189 0.0131734949282045
"trucks" 0 0 0 0 0.0178380306814128 0 0 0.0171909919202338 0 0 0 0.0151469251741896 0.0132573246718812 0 0.0129032258064516 0.0152392563242914 0 0 0.0263469898564089
"turning" 0 0.0227531285551763 0 0 0.0178380306814128 0 0 0 0.0372786579683131 0 0 0.0302938503483793 0 0.0139392249790912 0 0 0.01308386759126 0 0
"ultimately" 0 0 0 0 0 0 0 0 0.0186393289841566 0.0226090888537192 0 0.0151469251741896 0 0.0278784499581823 0.0129032258064516 0.0152392563242914 0 0 0.0131734949282045
"unit" 0 0 0 0 0 0 0 0.0171909919202338 0 0 0 0 0 0 0.0903225806451613 0 0 0 0
"usama" 0 0 0 0 0.0178380306814128 0.0649561545956479 0 0.0343819838404676 0.0186393289841566 0 0 0.0151469251741896 0 0 0.0129032258064516 0 0 0 0
"w" 0 0 0 0.0190005700171005 0 0 0 0 0 0 0.0169061707523246 0 0.0265146493437624 0 0.0258064516129032 0 0 0 0.0263469898564089
"weekly" 0.019466614755694 0.0227531285551763 0.0184774575018477 0.0190005700171005 0.0178380306814128 0.032478077297824 0 0.0171909919202338 0.0186393289841566 0 0 0 0 0 0 0 0 0 0
"word" 0 0 0 0.0190005700171005 0 0 0 0 0.0186393289841566 0 0 0.0302938503483793 0.0265146493437624 0 0 0 0 0.0124626121635095 0.0131734949282045
"-year" 0.019466614755694 0 0 0.0190005700171005 0 0 0 0 0 0 0.0169061707523246 0 0.0132573246718812 0 0 0.0152392563242914 0 0.0124626121635095 0.0131734949282045
"abandon" 0.038933229511388 0 0 0 0.0178380306814128 0 0 0.0171909919202338 0.0186393289841566 0 0 0 0 0.0139392249790912 0 0 0.01308386759126 0 0
"abuse" 0 0 0 0 0 0 0 0 0 0 0.0169061707523246 0.0454407755225689 0 0.0139392249790912 0 0.0304785126485827 0 0 0
"active" 0.019466614755694 0.0227531285551763 0 0.0190005700171005 0.0178380306814128 0.0649561545956479 0 0 0 0 0 0.0151469251741896 0 0 0 0 0 0 0
"actually" 0 0 0 0 0 0 0 0 0 0.0226090888537192 0.0169061707523246 0.0302938503483793 0.0265146493437624 0.0139392249790912 0 0 0 0 0
"african" 0.019466614755694 0 0 0 0.0178380306814128 0 0 0.0343819838404676 0.0372786579683131 0 0 0.0151469251741896 0 0 0 0 0 0 0
"agency" 0 0 0.0369549150036955 0 0 0 0.0366300366300366 0 0 0 0 0 0 0.0139392249790912 0.0258064516129032 0 0 0 0
"allows" 0.019466614755694 0 0 0.0190005700171005 0 0 0 0 0.0186393289841566 0 0.0507185122569738 0 0 0 0 0 0 0 0.0131734949282045
"amazing" 0 0 0.0184774575018477 0.0190005700171005 0 0 0.0183150183150183 0 0 0 0.0169061707523246 0.0151469251741896 0 0.0278784499581823 0 0 0 0 0
"amid" 0 0 0 0 0.0178380306814128 0 0 0.0171909919202338 0 0 0 0 0 0 0 0.0304785126485827 0.01308386759126 0.0249252243270189 0
"arrived" 0 0 0.0184774575018477 0 0 0 0.0183150183150183 0 0.0186393289841566 0 0 0 0.0265146493437624 0 0 0.0304785126485827 0 0 0
"assembly" 0.019466614755694 0 0 0 0 0 0 0 0.0186393289841566 0 0 0.0302938503483793 0 0.0139392249790912 0.0129032258064516 0.0152392563242914 0 0 0
"avoid" 0 0 0 0.038001140034201 0 0 0 0.0171909919202338 0 0 0 0 0 0.0139392249790912 0.0129032258064516 0.0152392563242914 0 0.0124626121635095 0
"balance" 0 0 0 0 0.0535140920442383 0 0 0.0171909919202338 0.0186393289841566 0 0 0 0 0 0 0.0304785126485827 0 0 0
"balanced" 0 0.0455062571103527 0.0184774575018477 0 0 0 0.0183150183150183 0 0 0.0226090888537192 0 0 0.0132573246718812 0 0 0 0 0 0.0131734949282045
"battles" 0 0 0 0 0 0 0 0 0 0 0.0169061707523246 0 0 0.0139392249790912 0 0 0.02616773518252 0.0124626121635095 0.0263469898564089
"bay" 0 0 0 0 0 0 0 0 0 0 0 0.0151469251741896 0 0.0139392249790912 0 0.0457177689728741 0 0 0.0263469898564089
"birth" 0.019466614755694 0 0.0184774575018477 0 0.0178380306814128 0 0.0183150183150183 0 0.0186393289841566 0 0 0 0.0132573246718812 0 0 0 0 0 0.0131734949282045
"bold" 0 0 0.0184774575018477 0 0 0 0.0183150183150183 0 0 0 0.0169061707523246 0.0151469251741896 0 0.0278784499581823 0 0.0152392563242914 0 0 0
"bottom" 0.019466614755694 0 0.0184774575018477 0 0 0 0.0183150183150183 0 0 0.0226090888537192 0 0 0 0 0.0258064516129032 0 0 0 0.0131734949282045
"bridge" 0 0.0227531285551763 0 0 0 0 0 0 0 0.0452181777074384 0 0 0 0.0139392249790912 0.0258064516129032 0 0 0 0.0131734949282045
"broad" 0 0 0.0184774575018477 0 0 0 0.0183150183150183 0 0.0186393289841566 0 0.0169061707523246 0 0.0132573246718812 0.0278784499581823 0 0 0 0 0
"brothers" 0 0 0 0 0 0 0 0 0 0 0 0.0302938503483793 0 0 0 0 0.0654193379562999 0 0
"buffett" 0 0 0 0 0 0 0 0 0 0.0678272665611576 0 0 0 0 0.0516129032258065 0 0 0 0
"bush" 0.019466614755694 0 0 0.0190005700171005 0 0 0 0 0.0186393289841566 0 0.0338123415046492 0 0 0 0.0258064516129032 0 0 0 0
"buying" 0 0.0455062571103527 0 0 0 0 0 0.0171909919202338 0.0186393289841566 0 0.0169061707523246 0 0.0265146493437624 0 0 0 0 0 0
"california" 0 0.0227531285551763 0.0184774575018477 0 0 0 0.0183150183150183 0 0 0 0 0 0 0.0139392249790912 0 0 0.02616773518252 0.0124626121635095 0
